%util,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
22,101.01,102.04,100.0,100.0,100.0,101.01,99.01,99.01,100.0,99.01,101.01,101.01,100.0,99.01,99.01,99.01,100.0,100.4,102.04,102.04,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,101.01,99.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,99.01,100.0,100.0,101.01,100.0,100.0,99.01,102.04,101.01,101.01,100.0,100.0,101.01,99.01,100.0,99.01,101.01,101.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,99.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,99.01,100.0,101.01,100.0,99.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,101.01,102.04,101.01,102.04,100.0,99.01,99.01,100.0,100.0,102.04,100.61,101.01,102.04,100.0,101.01,101.01,101.01,98.04,102.04,101.01,100.0,100.0,99.01,99.01,99.01,99.01,99.01,99.01,100.0,102.04,100.0,100.0,100.0,99.01,100.0,100.0,101.01,100.0,101.01,99.01,101.01,102.04,102.04,101.01,101.01,100.0,102.04
23,99.01,99.01,100.0,101.01,101.01,101.01,101.01,101.01,100.0,99.41,101.01,101.41,101.01,101.01,101.01,101.41,99.01,99.01,95.24,100.0,100.0,99.01,99.01,100.0,101.01,101.01,101.01,102.04,102.04,99.41,100.0,100.0,102.04,100.0,101.01,99.01,100.4,101.01,99.01,102.04,99.01,100.0,100.0,101.01,100.0,101.01,99.01,101.41,102.04,102.04,100.0,99.01,101.01,101.01,100.4,101.01,101.01,100.0,99.01,100.0,99.01,100.0,99.01,101.01,101.01,101.01,100.0,101.01,101.01,99.01,102.04,101.01,100.0,99.01,101.01,100.0,99.01,100.0,100.0,100.4,100.0,100.0,102.04,100.0,101.01,100.0,100.0,101.01,101.01,99.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,102.04,101.01,101.01,100.0,100.4,100.0,99.01,101.01,101.01,101.01,99.01,101.01,101.01,99.01,102.04,101.01,100.0,100.0,100.0,101.01,100.0,101.01,101.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,100.0,100.0,99.41,101.01,100.0,100.0,100.0,100.0,100.0,99.01
24,100.0,101.01,99.01,98.04,100.0,101.01,102.04,101.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,99.01,101.01,101.01,101.01,100.0,101.01,100.0,100.0,100.0,99.01,99.01,100.0,99.01,100.0,102.04,101.01,99.01,99.6,98.04,100.0,100.0,99.01,101.01,100.0,100.0,98.04,101.01,101.01,101.01,101.01,101.01,100.0,100.0,102.04,100.0,99.01,101.01,99.01,101.01,101.01,98.04,98.04,101.01,101.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,101.01,100.0,101.01,100.0,101.01,101.01,100.0,100.0,101.01,99.01,102.04,99.01,100.0,101.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,101.01,102.04,100.0,100.0,100.0,101.01,100.0,100.0,101.41,100.0,100.0,99.01,100.0,100.0,101.01,101.01,100.0,100.0,101.01,101.01,100.0,100.0,101.01,99.01,101.01,100.0,102.04,100.0,101.01,101.01,100.0,100.0,100.0,102.04,101.01,101.41
25,100.0,101.01,100.0,100.0,100.0,99.01,98.04,99.01,100.0,100.0,102.04,100.0,101.01,102.04,100.0,100.0,100.0,101.01,98.04,101.01,101.01,100.0,101.01,100.0,101.01,102.04,100.0,100.0,100.0,99.01,101.01,102.04,101.01,101.01,100.0,101.41,101.01,101.01,100.4,100.0,98.04,101.01,99.01,101.01,100.0,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,100.0,100.0,100.0,99.01,101.01,100.0,100.0,100.0,100.0,101.01,101.01,100.0,100.0,101.01,101.01,100.0,100.0,98.04,100.0,101.01,100.4,99.01,101.01,101.01,101.01,100.0,99.01,102.04,100.0,100.0,101.01,100.0,102.04,101.01,100.0,100.0,101.01,100.0,101.01,99.41,100.4,100.0,99.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,102.04,98.04,101.01,101.01,101.01,100.0,101.01,100.0,100.0,99.01,100.0,102.04,101.01,101.01,101.01,102.04,100.0,101.01,100.0,98.04,100.0,102.04,99.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01
26,99.01,99.01,101.01,101.01,100.0,98.04,100.0,101.01,100.0,100.0,99.01,99.6,101.01,99.01,101.01,99.01,100.0,100.0,100.0,100.0,101.01,99.01,100.0,99.01,101.01,99.01,101.01,102.04,101.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,98.61,100.0,101.01,101.01,102.04,101.01,100.0,100.0,100.0,101.01,99.01,98.04,100.0,100.0,100.0,101.01,100.4,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,99.01,100.0,100.0,101.01,102.04,100.0,101.01,100.0,99.01,100.0,101.01,99.01,99.01,100.0,100.0,99.01,101.01,101.01,101.01,99.01,100.0,100.0,101.01,100.0,102.04,102.04,101.01,101.01,100.0,101.01,100.0,100.0,101.01,99.01,99.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.0,100.0,101.01,101.01,99.01,100.0,100.0,99.01,100.0,99.01,101.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,102.04,102.04,101.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.0,99.01,100.0
27,100.0,97.09,100.0,99.01,100.0,101.01,101.01,100.0,97.09,100.0,100.0,100.4,101.01,101.01,101.01,101.01,101.01,102.04,100.0,100.0,100.0,99.01,100.0,102.04,101.01,100.0,99.01,101.01,99.01,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.41,99.01,99.6,100.0,99.01,100.0,101.01,100.0,100.0,99.01,101.01,102.04,101.01,102.04,100.0,101.01,101.01,101.01,100.0,101.01,100.0,99.01,100.0,99.01,100.0,99.01,99.01,101.01,101.01,99.01,99.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,101.01,101.01,102.04,100.0,97.65,98.04,101.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.01,101.01,99.01,100.0,102.04,101.01,101.01,100.0,101.01,100.0,100.0,100.0,99.01,101.01,101.01,102.04,100.0,100.0,101.01,100.0,100.0,100.0,99.01,97.48,101.01,101.01,99.01,101.01,103.09,100.0,101.01,101.01,99.01,99.01,100.0,101.01,99.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,102.04,101.01,101.01,101.01,100.0,102.04,98.04
28,100.0,99.01,99.01,101.01,100.0,100.0,99.01,101.01,100.0,99.01,100.0,101.01,102.04,100.0,100.0,100.0,100.0,99.01,101.01,100.0,102.04,101.01,100.0,100.0,101.01,100.0,102.04,101.01,103.09,102.04,101.01,100.0,102.04,102.04,100.0,100.0,100.0,101.01,101.41,101.01,100.0,100.0,100.0,100.0,101.01,100.0,99.01,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,99.01,101.01,100.4,100.0,100.0,100.0,100.0,101.01,99.01,101.01,99.01,101.01,102.04,99.01,99.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,100.4,101.01,98.04,102.04,100.0,101.01,99.01,101.01,101.01,100.0,101.41,100.0,101.01,100.0,101.01,100.0,101.01,100.0,101.01,99.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,99.01,100.0,101.01,102.04,100.4,101.01,102.04,101.01,101.01,98.04,99.01,101.01,100.0,101.01,101.01,100.0,101.01,102.04,101.01,100.0,101.01,101.01,101.01,101.01,100.0,99.01,101.01,100.0,103.09,102.04,100.0,100.0
29,100.0,100.0,100.0,98.04,100.0,101.01,99.01,99.01,101.01,100.0,99.01,102.04,100.0,100.0,99.01,100.0,101.01,99.01,98.04,99.01,99.01,100.0,98.04,101.01,101.01,100.4,100.0,99.01,100.0,101.01,99.01,101.01,100.0,100.0,99.01,101.01,98.04,102.04,99.01,101.01,99.01,100.0,100.0,99.01,100.0,101.41,101.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,102.04,100.0,101.01,100.0,101.01,99.01,99.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,102.04,100.0,100.0,100.0,100.0,100.0,98.04,101.01,100.0,98.04,100.0,99.01,99.01,100.0,101.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,102.04,101.01,100.0,98.04,101.01,98.04,100.0,100.0,100.0,100.0,101.01,101.01,101.01,101.01,98.04,99.41,101.01,98.04,100.0,100.0,101.01,100.0,101.01,99.01,99.01,100.0,100.0,102.04,101.01,101.01,101.41,101.01,101.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,100.0,100.4,101.01,101.01
30,100.0,99.01,99.01,99.01,98.04,98.04,99.01,101.01,101.01,100.0,101.01,100.0,102.04,101.01,102.04,102.04,99.01,102.04,100.0,100.0,101.01,100.0,100.0,100.4,101.01,100.61,100.0,100.0,101.01,100.0,101.01,101.01,101.01,101.01,102.04,101.01,102.04,101.01,101.01,101.01,100.0,99.01,100.0,99.01,100.0,99.6,99.01,99.01,100.0,100.0,101.01,101.01,98.04,100.0,100.0,101.01,101.01,100.0,98.04,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,101.01,101.01,100.0,100.0,101.01,100.0,101.01,99.01,100.0,101.01,100.0,99.01,100.0,99.01,100.0,100.0,100.0,102.04,99.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,100.0,101.01,99.01,101.01,101.01,100.0,100.0,99.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,102.04,100.0,100.0,100.0,100.0,101.01,99.01,101.01,101.01,101.01,101.01,100.0,101.01,99.01,99.01,101.01,99.01,99.01,99.01,101.01,100.0,101.01,100.0,101.01,101.01,99.01,100.0,101.01,99.01,99.01,101.01
31,99.01,98.04,100.4,100.0,99.01,98.04,100.0,99.01,100.0,100.0,100.0,100.0,100.0,101.01,101.01,98.04,101.01,99.01,100.0,101.01,100.0,99.01,99.01,99.01,100.59,99.41,102.04,102.04,99.01,101.01,101.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,99.01,99.01,100.0,101.01,100.0,99.01,100.0,100.0,101.01,101.01,100.0,99.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,101.01,102.04,100.0,100.0,100.0,100.0,99.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,100.0,102.04,101.01,102.04,99.01,101.01,99.01,102.04,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,102.04,101.01,99.01,101.41,100.0,101.01,101.01,101.01,101.01,101.01,99.01,100.0,100.0,98.04,98.04,100.0,99.01,100.0,101.01,100.0,101.01,101.01,99.41,100.0,101.01,101.01,100.0,100.0,101.01,100.0,102.04,99.01,100.0,101.01,100.0,100.4,100.0,101.01,99.01,101.01,101.01,101.01
32,101.01,98.04,100.0,101.01,101.01,101.01,100.0,99.01,100.0,100.0,102.04,101.01,101.01,101.01,100.0,101.01,99.01,101.01,102.04,100.0,100.0,100.0,98.04,100.0,99.01,101.01,101.01,101.01,102.04,99.01,100.0,100.0,102.04,101.01,99.01,100.0,101.01,99.01,101.01,102.04,100.0,100.0,99.01,97.09,100.0,101.41,100.0,101.01,101.01,101.01,100.0,100.0,102.04,99.01,99.01,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,100.0,102.04,101.01,101.01,100.0,100.0,100.0,100.0,101.01,99.01,100.0,101.01,100.0,101.01,100.0,99.01,98.04,99.01,101.01,99.01,97.09,99.01,101.01,102.04,100.0,101.01,101.01,100.0,101.01,99.01,98.04,101.01,100.0,100.0,101.01,98.04,100.0,100.0,100.0,101.01,100.0,101.01,101.01,99.01,102.04,102.04,99.01,100.0,100.0,101.01,102.04,100.0,101.01,101.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,99.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,101.01,101.01,101.01,99.01,100.0,100.0
33,100.0,99.01,100.0,99.01,100.0,101.01,100.0,100.0,100.0,99.01,100.0,99.01,100.0,102.04,100.0,100.0,100.4,101.01,99.01,100.0,101.01,100.0,99.01,99.01,101.01,99.01,99.01,100.0,99.01,101.01,101.01,101.01,100.0,101.01,100.0,102.04,99.01,101.01,100.0,101.01,101.01,101.01,102.04,100.0,101.01,99.01,101.01,101.01,101.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,101.01,99.01,100.0,100.0,101.01,101.01,99.01,100.0,99.01,99.01,99.01,100.0,101.01,101.01,101.01,100.0,101.01,102.04,99.01,98.04,102.04,101.01,99.01,101.01,100.0,100.0,98.04,102.04,102.04,99.01,100.0,101.01,102.04,101.01,102.04,100.0,102.04,101.01,99.01,100.0,100.0,102.04,100.0,100.0,102.04,99.6,100.0,100.0,100.0,100.0,99.01,99.01,99.01,101.01,98.04,101.01,99.01,99.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,102.04,101.01,98.04,97.09,100.0,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,101.41,101.01,101.01,100.0,99.01
34,100.0,101.01,100.0,100.0,101.01,100.0,102.04,99.01,101.41,100.0,101.01,103.09,101.01,100.0,101.41,101.01,102.04,99.01,100.0,101.01,101.01,100.0,99.01,100.0,99.01,100.0,98.04,101.01,101.01,101.01,192.73,100.0,188.89,100.0,101.01,99.01,101.01,102.04,101.01,100.0,102.04,101.01,101.01,100.0,100.0,99.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,101.01,101.01,101.01,102.04,99.01,100.0,100.0,100.0,101.01,99.01,101.01,102.04,99.01,101.01,100.0,99.01,101.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,100.0,102.04,99.01,101.01,101.01,100.0,102.04,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,99.01,101.01,100.0,100.0,98.04,102.04,100.0,101.01,100.0,103.09,100.4,99.01,101.01,102.04,102.04,101.01,101.01,98.04,100.0,100.0,103.09,101.01,101.01,99.01,100.0,101.01,100.0,100.0,100.0,102.04,102.04,99.01,102.04,101.01,100.0,98.04,101.01,100.0,101.01,100.0,100.0,99.6,100.0,99.01,101.01,101.01
35,101.01,100.0,99.01,100.0,99.01,101.01,100.0,101.01,95.77,101.01,102.04,100.0,101.01,101.01,100.0,99.01,227.27,102.04,101.01,101.01,99.01,99.01,99.01,99.01,102.04,100.0,100.0,99.01,101.01,100.0,99.6,100.0,98.61,100.0,102.04,100.0,100.0,99.01,99.01,100.0,100.0,98.04,99.01,100.0,100.0,102.04,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.0,100.0,100.0,100.0,101.01,99.01,101.41,100.0,100.0,101.01,100.0,102.04,99.01,100.0,101.01,100.0,99.01,100.0,99.01,102.04,100.0,102.04,99.01,102.04,99.01,101.01,100.0,99.41,100.0,101.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,100.0,101.01,99.01,100.0,100.0,101.01,100.4,101.01,101.01,100.0,102.04,100.4,102.04,101.01,100.0,101.01,100.0,100.0,100.0,99.01,100.0,101.01,102.04,100.0,100.0,100.0,101.01,101.01,102.04,99.01,98.61,100.0,99.01,98.04,101.01,99.01,99.01,101.01,101.01,99.01,99.01,100.0,101.01,101.01,100.0,101.41,102.04,101.01,102.04,101.01
36,100.0,98.04,100.0,99.01,101.01,101.01,99.01,99.01,100.4,100.0,100.0,102.04,100.0,100.0,102.04,102.04,99.01,100.0,100.0,101.01,101.01,101.01,101.01,98.04,98.04,101.01,102.04,101.01,100.0,100.0,102.04,100.0,99.01,101.01,99.01,101.01,99.01,101.01,99.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,101.01,101.01,101.01,101.01,99.01,101.01,101.01,101.01,101.01,100.0,99.01,99.01,100.0,100.0,100.0,99.01,100.0,100.0,101.01,98.04,101.01,100.0,101.01,101.01,99.01,101.01,99.01,100.0,100.0,100.0,100.0,101.01,101.01,100.0,100.0,101.01,101.01,99.01,100.4,100.0,101.01,101.01,102.04,99.01,100.0,101.01,99.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,98.04,100.0,100.0,100.0,100.0,100.0,100.0,102.04,101.01,102.04,100.0,100.0,101.01,100.4,101.01,100.0,100.0,103.09,102.45,100.0,100.0,101.01,100.4,101.01,101.01,101.01,100.0,101.01,101.01,101.01,100.0,99.01,100.0,100.0,100.0,101.01,101.01,100.0
37,100.0,100.0,99.01,101.01,100.0,100.0,99.01,100.0,99.01,101.01,98.04,98.04,98.04,100.4,100.0,99.01,101.01,101.01,101.01,98.04,99.01,100.0,99.01,101.41,101.01,99.01,99.01,102.04,99.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,99.01,100.0,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,102.04,101.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,98.04,101.01,99.01,101.01,99.01,100.0,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.01,100.0,100.0,99.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,100.0,101.01,100.0,101.41,100.4,101.41,101.01,99.01,101.01,101.01,100.0,101.01,101.01,100.0,101.01,100.0,101.01,101.01,100.0,101.01,101.01,102.04,100.0,100.0,101.01,100.0,98.43,101.01,98.04,100.0,101.01,101.01,100.4,99.01,100.0,100.0,100.0,101.01,102.04,100.0,102.04,101.01,99.01,101.01,101.01,101.01,100.0,102.04,99.01,101.01,100.0,100.0,101.01
38,100.0,100.0,99.01,100.0,101.01,100.0,100.4,99.01,100.0,100.0,101.01,102.04,101.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,101.01,99.01,99.01,100.0,98.04,100.0,102.04,100.0,101.01,100.0,99.01,98.04,101.41,101.01,101.01,101.01,100.0,100.0,102.04,101.01,100.0,100.0,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,101.01,101.01,100.0,101.01,101.01,98.04,101.01,100.0,100.0,100.0,102.04,101.01,101.01,101.01,99.01,99.01,100.0,99.01,100.0,101.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,98.04,99.01,100.0,99.01,101.01,100.0,99.01,100.0,101.01,100.0,100.0,99.01,99.01,100.4,100.0,101.01,101.01,100.0,100.0,101.01,98.04,101.01,100.0,100.0,100.0,99.01,101.01,100.0,99.01,101.01,99.01,100.0,101.01,102.04,99.01,99.01,101.01,100.0,99.01,100.0,102.04,102.04,100.0,99.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,100.0,101.01,102.04,101.01,101.01,101.01,101.01,100.0
39,101.01,101.01,99.01,101.01,100.0,100.0,99.01,100.4,99.01,100.0,100.0,100.0,100.0,101.01,101.01,99.01,100.0,101.01,101.01,98.04,98.04,101.01,100.0,100.0,100.0,100.0,99.01,101.01,100.0,99.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,99.01,101.01,100.0,100.0,99.01,100.0,100.0,102.04,100.0,100.0,101.01,100.0,100.0,102.04,101.01,100.0,100.0,101.01,100.0,100.0,101.01,101.01,101.01,100.0,100.0,98.04,100.4,100.0,100.0,101.01,99.01,100.0,101.01,101.01,100.0,101.01,99.41,101.01,101.01,101.01,100.0,98.04,101.01,102.04,101.01,99.01,99.01,101.01,101.01,100.0,101.01,99.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,101.01,101.01,102.04,100.0,101.01,99.01,102.04,100.4,101.01,101.01,100.0,100.0,99.01,98.04,100.0,99.01,99.01,99.01,101.01,100.0,100.0,101.01,100.0,102.04,101.01,101.01,101.01,100.0,101.01,102.04,101.01,101.01,101.01,102.04,99.01,100.0,101.01,100.0,99.01,101.01
40,99.01,100.0,98.04,100.0,99.01,100.0,97.09,99.01,100.0,100.0,100.0,99.01,99.01,100.0,102.04,100.0,100.0,100.0,101.01,100.0,100.0,99.01,99.01,100.0,100.0,98.04,99.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.4,102.04,100.0,100.0,101.01,101.41,102.04,100.0,99.41,101.01,101.01,101.01,101.01,99.01,102.04,100.0,100.0,100.0,99.01,100.0,100.0,102.04,100.0,100.0,101.01,100.0,101.01,100.0,100.0,101.01,102.04,99.01,101.01,100.0,100.0,100.4,101.01,100.0,100.0,101.01,99.01,100.0,101.01,99.01,99.01,101.01,101.01,101.01,100.0,101.01,102.04,101.01,99.01,101.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,101.01,101.01,102.04,101.01,100.0,101.01,100.0,98.04,101.01,102.04,99.01,99.01,100.0,99.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,99.01,100.0,102.04,100.0,100.0,100.0,101.01,99.01,99.01,101.01,101.01
41,100.0,101.01,99.01,101.01,101.01,100.0,100.0,99.01,99.01,100.0,98.04,102.04,102.04,101.01,100.0,104.17,100.0,101.01,101.01,99.01,100.0,100.0,101.01,101.01,100.0,101.01,101.01,100.0,101.01,100.0,99.41,101.01,100.0,101.01,100.0,99.01,101.01,100.0,101.01,101.01,99.01,99.01,102.04,100.0,100.0,99.01,100.0,100.0,101.01,99.41,101.01,101.01,102.04,99.01,102.04,100.0,101.01,102.04,100.0,98.04,101.01,102.04,101.01,100.0,98.04,100.0,101.01,99.01,100.0,99.01,100.0,100.0,101.01,102.04,102.04,99.01,101.01,101.41,102.04,99.01,100.0,100.0,99.01,100.4,100.0,101.01,101.01,101.41,101.01,101.01,100.0,100.0,101.01,99.41,99.01,101.01,100.0,99.01,102.04,99.41,101.01,102.04,101.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,98.04,101.01,101.01,100.59,101.01,101.01,100.0,100.0,101.01,101.01,102.04,100.0,99.01,101.01,100.0,100.0,101.01,100.0,99.01,101.01,101.01,101.01,101.01,100.0,98.04,101.01,99.01,104.17,101.01
42,100.0,99.01,101.01,100.0,100.0,101.01,99.01,101.01,100.0,101.01,101.01,99.01,100.0,100.0,101.01,100.0,98.04,101.01,98.04,99.01,101.01,101.01,98.04,101.01,98.04,101.01,100.0,98.04,100.0,102.04,101.01,101.01,101.01,100.0,99.01,102.04,102.04,102.04,99.01,100.0,101.01,100.0,99.01,99.01,101.01,102.04,100.0,100.0,100.0,100.61,100.0,101.01,99.01,100.0,100.0,99.01,100.0,100.0,99.01,100.0,100.0,101.01,100.0,99.01,102.04,99.01,100.0,101.01,100.0,100.0,101.01,100.0,99.01,100.0,100.0,99.01,102.04,100.0,100.0,101.01,102.04,100.0,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,102.04,101.01,99.01,101.01,101.01,101.01,99.01,99.01,100.0,99.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,101.01,102.04,101.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,101.01,101.01,99.01,101.01,100.0,101.01,101.01,101.01,102.04,98.04,100.0,99.01,99.01,100.0,99.01,100.0,101.01,101.01,99.01,100.0
43,100.0,101.01,100.0,100.0,100.0,99.01,101.01,99.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,102.04,99.01,101.01,102.04,102.04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,102.04,99.01,98.04,100.0,99.01,101.01,99.01,100.0,101.01,99.41,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.41,99.41,100.0,100.0,101.01,100.0,101.01,100.0,101.01,101.01,100.0,99.01,100.0,99.01,100.0,101.01,99.01,100.0,100.0,100.0,99.01,100.0,98.04,100.0,100.0,101.01,99.01,102.04,101.01,99.01,101.01,102.04,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,99.01,101.01,100.0,102.04,99.01,101.01,100.0,98.04,100.0,101.01,101.01,99.01,101.01,100.0,101.01,101.01,100.0,101.01,100.0,100.0,100.0,101.01,102.04,100.0,98.04,101.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,101.01,102.04,100.0,100.0,101.41,102.04,102.04,101.01,99.01,100.0
44,100.0,100.0,100.0,100.0,99.01,100.0,100.0,99.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.0,101.01,100.0,99.01,100.0,99.01,98.04,101.01,101.01,99.01,101.01,100.0,100.0,102.04,101.01,100.0,101.01,101.01,101.01,101.01,100.0,101.01,102.04,100.0,100.0,99.01,99.01,100.0,101.01,100.0,100.0,100.0,98.61,100.0,100.0,99.01,99.01,100.0,100.0,99.01,100.0,101.01,101.01,99.01,101.01,100.0,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.0,101.01,101.01,99.01,100.0,101.01,99.01,101.01,100.0,101.01,100.0,99.01,100.0,100.0,101.01,100.0,100.0,102.04,101.01,100.0,100.0,100.0,101.01,101.01,100.0,101.01,100.0,102.04,100.0,99.01,100.0,100.0,100.0,98.04,102.04,101.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,100.0,98.04,98.04,100.0,99.01,99.01,100.0,100.0,101.01,100.0,100.0,98.04,100.0,101.01,100.4,100.0,100.0,99.01,102.04,100.0,101.01,100.0,100.0,100.0,101.01,100.0
