kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
111,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146640.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146560.0,146600.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146884.0,146804.0,146612.0,146992.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
112,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146640.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146560.0,146600.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146884.0,146804.0,146612.0,146992.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
113,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146640.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146560.0,146596.0,146452.0,146424.0,146516.0,146456.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146884.0,146804.0,146612.0,146992.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
114,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
115,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
116,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
117,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
118,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
119,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146516.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146724.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146884.0,146800.0,146608.0,146996.0,146664.0,146596.0,146548.0,146560.0,146340.0,146328.0,146476.0,146508.0
120,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146428.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146888.0,146800.0,146608.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146476.0,146508.0
121,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146980.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146480.0,146512.0
122,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146980.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146480.0,146512.0
123,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146980.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146480.0,146512.0
124,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146980.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146480.0,146512.0
125,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146456.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146980.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146560.0,146340.0,146328.0,146480.0,146512.0
126,148564.0,163040.0,146764.0,146628.0,162756.0,152112.0,162920.0,162848.0,147160.0,162848.0,155600.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,160824.0,146444.0,146876.0,146440.0,146556.0,162820.0,146448.0,146424.0,162728.0,162668.0,146828.0,146596.0,146600.0,146660.0,146444.0,146572.0,146508.0,157516.0,146780.0,146760.0,146596.0,162772.0,146452.0,162812.0,158656.0,162852.0,174104.0,162820.0,146452.0,162820.0,146748.0,146724.0,161304.0,146568.0,150968.0,161464.0,146600.0,158076.0,146636.0,146996.0,157172.0,157436.0,146588.0,146708.0,158384.0,146688.0,146896.0,146864.0,160616.0,160240.0,160212.0,146868.0,146644.0,146800.0,146640.0,146868.0,155820.0,146424.0,146572.0,146992.0,161728.0,147000.0,146684.0,146868.0,160672.0,158756.0,160620.0,158624.0,157256.0,157204.0,154740.0,146760.0,146632.0,147000.0,146980.0,154040.0,146360.0,146684.0,146996.0,146980.0,147116.0,147000.0,146436.0,146580.0,146448.0,156204.0,155328.0,146700.0,146644.0,146620.0,146656.0,146652.0,150388.0,146808.0,146484.0,160764.0,146864.0,158392.0,146548.0,159096.0,146464.0,146536.0,156236.0,155064.0,146596.0,146440.0,146784.0,152156.0,146556.0,146600.0,150240.0,146804.0,146612.0,146996.0,146664.0,146596.0,155708.0,146560.0,146340.0,154976.0,146480.0,146512.0
127,164780.0,146824.0,162988.0,162844.0,146532.0,146876.0,146704.0,146632.0,163376.0,146624.0,146436.0,154772.0,155100.0,150248.0,150348.0,149996.0,162788.0,162760.0,146796.0,161972.0,162404.0,162664.0,162780.0,146600.0,173800.0,162648.0,146516.0,146452.0,161956.0,155892.0,146596.0,162884.0,146444.0,146572.0,157220.0,146804.0,156768.0,157476.0,162820.0,146548.0,162676.0,146596.0,146992.0,146628.0,146596.0,146596.0,162676.0,146596.0,162972.0,161988.0,146596.0,169632.0,146628.0,146756.0,151660.0,146672.0,157624.0,155812.0,147180.0,146720.0,155752.0,158916.0,146588.0,157404.0,159500.0,159072.0,146448.0,146620.0,146852.0,158660.0,157356.0,157512.0,157352.0,156160.0,146528.0,155584.0,162788.0,158524.0,146596.0,160776.0,161392.0,162132.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,155264.0,155284.0,156164.0,152040.0,146764.0,153328.0,150520.0,157852.0,155792.0,156280.0,156160.0,151496.0,155740.0,155740.0,147044.0,146680.0,152620.0,154412.0,154568.0,157368.0,150136.0,146904.0,158340.0,157200.0,146596.0,161032.0,146596.0,158628.0,146332.0,158544.0,152024.0,146500.0,146560.0,153876.0,154396.0,152428.0,146504.0,151468.0,150084.0,146888.0,154756.0,154564.0,156288.0,155956.0,155756.0,146544.0,155724.0,155500.0,146328.0,154980.0,155160.0
128,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146600.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146804.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146976.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146596.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146512.0
